make_model,body_type,price,vat,km,hp,previous_owners,make,model,body_color,paint_type,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,age,upholstery_type,co2_emission,comfort,extras
Audi A1,Sedans,18700,VAT deductible,27000,85.0,1,Audi,A1,Grey,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,3.7,4.3,3.4,3,Cloth,97.0,Air conditioning,Bluetooth
Audi A1,Sedans,18690,VAT deductible,31750,92.0,1,Audi,A1,Black,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,3,Part/Full Leather,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,18600,VAT deductible,19800,70.0,1,Audi,A1,Red,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,18500,Price negotiable,52000,85.0,1,Audi,A1,White,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,3,Part/Full Leather,105.0,Leather steering wheel,Radio
Audi A1,Sedans,18500,VAT deductible,15500,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,18620,VAT deductible,25977,92.0,1,Audi,A1,Black,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,3,Cloth,113.0,Air conditioning,Bluetooth
Audi A1,Sedans,18500,VAT deductible,9000,70.0,1,Audi,A1,Black,Uni/basic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,18500,VAT deductible,65000,66.0,1,Audi,A1,Blue,Uni/basic,Automatic,1422.0,1250.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,2,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,18500,VAT deductible,14493,85.0,1,Audi,A1,White,Uni/basic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,1,Cloth,105.0,Armrest,Bluetooth
Audi A1,Sedans,18500,VAT deductible,33500,92.0,1,Audi,A1,Red,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,2,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,18333,VAT deductible,4800,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,18350,VAT deductible,51000,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1040.0,front,Benzin,7.0,Netherlands,4.4,5.4,3.8,3,Cloth,103.0,Air conditioning,On-board computer
Audi A1,Sedans,18349,VAT deductible,7307,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,2,Part/Full Leather,104.0,Air conditioning,Bluetooth
Audi A1,Compact,18333,VAT deductible,4800,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,18333,VAT deductible,5500,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,18300,VAT deductible,35500,66.0,1,Audi,A1,Silver,Metallic,Automatic,1422.0,1220.0,front,Diesel,7.0,Italy,4.0,4.5,3.7,1,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,18300,VAT deductible,18000,92.0,2,Audi,A1,Blue,Uni/basic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,2,Cloth,112.0,Air conditioning,CD player
Audi A1,Sedans,18290,VAT deductible,40000,92.0,1,Audi,A1,Blue,Uni/basic,Automatic,1395.0,1660.0,front,Benzin,7.0,Germany,4.6,5.513636363636364,4.013636363636364,2,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,18250,VAT deductible,14551,85.0,1,Audi,A1,Silver,Uni/basic,Automatic,1598.0,1135.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,1,Cloth,105.0,Air conditioning,Bluetooth
Audi A1,Sedans,18200,VAT deductible,16500,85.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1135.0,front,Diesel,6.0,Italy,3.8,5.866666666666667,4.066666666666666,1,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Compact,18185,VAT deductible,26700,85.0,1,Audi,A1,Black,Metallic,Automatic,1598.0,1180.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,3,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,18150,Price negotiable,8000,70.0,2,Audi,A1,Beige,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,18000,VAT deductible,15000,85.0,1,Audi,A1,Grey,Metallic,Automatic,1598.0,1225.0,front,Diesel,6.0,Germany,3.8,4.6,3.3,1,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Compact,17998,VAT deductible,14436,92.0,2,Audi,A1,Silver,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,2,Cloth,123.0,Air conditioning,CD player
Audi A1,Compact,17998,VAT deductible,72624,92.0,2,Audi,A1,Grey,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,3,Part/Full Leather,123.0,Air conditioning,Bluetooth
Audi A1,Sedans,17990,VAT deductible,13960,66.0,1,Audi,A1,White,Metallic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,3.9,4.3,3.6,3,Cloth,103.0,Air conditioning,Bluetooth
Audi A1,Sedans,17990,VAT deductible,40301,92.0,1,Audi,A1,Red,Metallic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,3,Cloth,123.0,Air conditioning,MP3
Audi A1,Sedans,17990,VAT deductible,19990,71.0,1,Audi,A1,White,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,7.3,4.6,2,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Compact,17990,VAT deductible,3087,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,17989,VAT deductible,37626,66.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,4.1,4.6,3.8,3,Cloth,109.0,Air conditioning,Bluetooth
Audi A1,Sedans,17980,VAT deductible,22980,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,17980,VAT deductible,57926,66.0,1,Audi,A1,Grey,Metallic,Automatic,1422.0,1180.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,3,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Compact,17970,VAT deductible,3900,92.0,2,Audi,A1,Blue,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.6,5.966666666666666,4.2,2,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Sedans,17980,VAT deductible,7924,92.0,1,Audi,A1,Blue,Metallic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,3,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,17970,VAT deductible,6257,85.0,1,Audi,A1,Silver,Metallic,Automatic,1598.0,1250.0,front,Diesel,7.0,Germany,4.0,4.8,3.5,2,Cloth,106.0,Air conditioning,Bluetooth
Audi A1,Sedans,17950,VAT deductible,29800,85.0,1,Audi,A1,Silver,Metallic,Automatic,1598.0,1200.0,front,Diesel,7.0,Italy,3.7,4.3,3.4,3,Cloth,97.0,Air conditioning,Bluetooth
Audi A1,Compact,17950,VAT deductible,35816,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1065.0,front,Benzin,7.0,Netherlands,4.4,5.4,3.8,3,Cloth,102.0,Air conditioning,On-board computer
Audi A1,Sedans,17950,VAT deductible,12960,92.0,1,Audi,A1,Grey,Metallic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,1,Part/Full Leather,112.0,Air conditioning,Bluetooth
Audi A1,Compact,17950,VAT deductible,8600,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17950,VAT deductible,14300,70.0,2,Audi,A1,Blue,Metallic,Automatic,999.0,1090.0,front,Diesel,7.0,Germany,3.8,6.2,4.2,2,Part/Full Leather,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17944,VAT deductible,9463,70.0,1,Audi,A1,White,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,17940,VAT deductible,20326,92.0,1,Audi,A1,Red,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,3,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,17950,VAT deductible,70000,70.0,2,Audi,A1,Red,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17500,VAT deductible,23664,66.0,2,Audi,A1,Silver,Metallic,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,3.8,5.6374270508084345,4.100973465178125,1,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17500,VAT deductible,51900,66.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,3,Part/Full Leather,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17500,VAT deductible,15000,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17500,VAT deductible,33000,92.0,1,Audi,A1,Red,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Part/Full Leather,112.0,Air conditioning,Bluetooth
Audi A1,Sedans,17450,VAT deductible,12000,66.0,1,Audi,A1,Grey,Metallic,Automatic,1422.0,1217.0,front,Diesel,7.0,Germany,3.8,5.733333333333333,4.2,3,Part/Full Leather,99.0,Air conditioning,CD player
Audi A1,Sedans,17500,VAT deductible,42000,66.0,1,Audi,A1,Silver,Metallic,Automatic,1422.0,1220.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,2,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17930,VAT deductible,25976,85.0,1,Audi,A1,Blue,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.8,3.5,2,Cloth,106.0,Air conditioning,Bluetooth
Audi A1,Sedans,17500,VAT deductible,26299,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1135.0,front,Benzin,5.0,Germany,4.2,5.0,3.7,2,Cloth,102.0,Electrical side mirrors,Bluetooth
Audi A1,Sedans,17495,VAT deductible,40000,70.0,2,Audi,A1,Red,Uni/basic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Cloth,102.0,Air conditioning,Hands-free equipment
Audi A1,Sedans,17490,VAT deductible,36530,66.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1220.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,2,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17490,VAT deductible,29159,67.0,1,Audi,A1,Grey,Metallic,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,3.8,5.6374270508084345,4.100973465178125,2,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17490,VAT deductible,55000,141.0,2,Audi,A1,Black,Metallic,Automatic,1798.0,1255.0,front,Benzin,7.0,Germany,5.8,7.4,4.9,3,Cloth,137.0,Air conditioning,Bluetooth
Audi A1,Sedans,17449,VAT deductible,40133,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Cloth,107.0,Air conditioning,Bluetooth
Audi A1,Compact,17445,VAT deductible,38562,92.0,2,Audi,A1,White,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,2,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,17444,VAT deductible,7300,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Station wagon,17440,VAT deductible,10457,92.0,2,Audi,A1,Blue,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,2,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,17420,VAT deductible,27058,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,3,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Compact,17450,VAT deductible,38344,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,3,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,17445,VAT deductible,45276,110.0,1,Audi,A1,Red,Metallic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.7,5.8,4.1,3,Part/Full Leather,109.0,Air conditioning,Bluetooth
Audi A1,Compact,17370,VAT deductible,16607,70.0,1,Audi,A1,White,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,1,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Compact,17350,VAT deductible,26462,70.0,1,Audi,A1,Black,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,17900,VAT deductible,62000,66.0,1,Audi,A1,White,Uni/basic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,2,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Compact,17930,VAT deductible,40257,85.0,1,Audi,A1,Black,Uni/basic,Automatic,1598.0,1250.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,2,Part/Full Leather,99.0,Air conditioning,Bluetooth
Audi A1,Compact,17920,VAT deductible,36709,85.0,1,Audi,A1,Black,Uni/basic,Automatic,1598.0,1180.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,3,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,25330,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1610.0,front,Benzin,7.0,Germany,4.5,5.4,3.8,2,Part/Full Leather,103.0,Air conditioning,On-board computer
Audi A1,Compact,17900,VAT deductible,11300,66.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1180.0,front,Diesel,7.0,Germany,3.9,6.8,4.5,3,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,17900,VAT deductible,10170,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,5.6,4.0,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,12260,85.0,1,Audi,A1,Silver,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,1,Part/Full Leather,105.0,Air conditioning,Bluetooth
Audi A1,Compact,17900,VAT deductible,44604,70.0,1,Audi,A1,Red,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.2,5.0,3.7,3,Cloth,100.0,Air conditioning,CD player
Audi A1,Sedans,17900,VAT deductible,25751,71.0,1,Audi,A1,White,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,2,Part/Full Leather,104.0,Air conditioning,Radio
Audi A1,Sedans,17900,Price negotiable,13000,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,63136,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,21900,85.0,1,Audi,A1,White,Metallic,Automatic,1598.0,1175.0,front,Diesel,7.0,Germany,3.8,5.166666666666667,3.883333333333333,2,Cloth,99.0,Air conditioning,CD player
Audi A1,Sedans,17900,VAT deductible,23357,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1580.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Part/Full Leather,102.0,Air conditioning,Radio
Audi A1,Compact,17900,VAT deductible,40000,110.0,2,Audi,A1,White,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.0,6.1,4.4,3,Part/Full Leather,116.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,63136,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,17890,VAT deductible,27950,92.0,1,Audi,A1,Silver,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,112.0,Air conditioning,CD player
Audi A1,Sedans,16900,VAT deductible,3150,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Cloth,102.0,Electrical side mirrors,Bluetooth
Audi A1,Compact,17900,VAT deductible,4810,70.0,1,Audi,A1,White,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,1,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,16900,VAT deductible,32700,66.0,1,Audi,A1,Blue,Uni/basic,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,4.0,4.5,3.7,2,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Compact,16900,VAT deductible,67790,66.0,2,Audi,A1,Red,Metallic,Automatic,1422.0,1165.0,front,Diesel,7.0,Germany,4.0,4.4,3.7,3,Part/Full Leather,104.0,Air conditioning,CD player
Audi A1,Sedans,17890,VAT deductible,63500,85.0,2,Audi,A1,Silver,Metallic,Automatic,1598.0,1135.0,front,Diesel,7.0,Germany,3.8,4.4,3.4,2,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,37702,93.0,1,Audi,A1,Blue,Metallic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,2,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,17900,VAT deductible,40164,66.0,1,Audi,A1,Grey,Metallic,Automatic,1422.0,1220.0,front,Diesel,7.0,Belgium,3.8,4.3,3.5,2,Cloth,101.0,Air conditioning,Bluetooth
Audi A1,Sedans,16900,VAT deductible,47750,71.0,1,Audi,A1,White,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,5.0,3.7,3,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Compact,16890,VAT deductible,39600,92.0,1,Audi,A1,Black,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,5.2,6.7,4.5,3,Cloth,123.0,Air conditioning,Bluetooth
Audi A1,Sedans,16890,VAT deductible,29200,70.0,1,Audi,A1,Red,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Sedans,16880,VAT deductible,32103,70.0,1,Audi,A1,Grey,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Cloth,102.0,Air conditioning,Radio
Audi A1,Compact,16880,VAT deductible,19700,70.0,1,Audi,A1,Red,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,2,Cloth,102.0,Air conditioning,Bluetooth
Audi A1,Compact,16880,VAT deductible,6680,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1180.0,front,Benzin,8.0,Germany,4.4,5.2,3.9,2,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,16880,VAT deductible,49100,92.0,1,Audi,A1,Grey,Metallic,Automatic,1395.0,1155.0,front,Benzin,6.0,Germany,5.1,6.6,4.3,3,Part/Full Leather,121.0,Air conditioning,Bluetooth
Audi A1,Compact,16879,VAT deductible,30348,92.0,1,Audi,A1,Silver,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,5.2,6.7,4.4,3,Cloth,123.0,Air conditioning,Bluetooth
Audi A1,Compact,16870,VAT deductible,7680,66.0,1,Audi,A1,Blue,Metallic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,4.1,4.6,3.8,2,Cloth,109.0,Air conditioning,Bluetooth
Audi A1,Sedans,16850,VAT deductible,36400,66.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,4.0,4.5,3.7,3,Part/Full Leather,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,16840,VAT deductible,49800,92.0,2,Audi,A1,Blue,Metallic,Automatic,1395.0,1135.0,front,Benzin,7.0,Germany,4.6,5.2,3.9,3,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,16830,VAT deductible,50200,92.0,1,Audi,A1,White,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Sedans,16876,VAT deductible,47500,92.0,1,Audi,A1,Blue,Metallic,Automatic,1395.0,1215.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Compact,16820,VAT deductible,24762,70.0,1,Audi,A1,Brown,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,2,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,16800,VAT deductible,36236,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1135.0,front,Benzin,5.0,Italy,5.1,6.2,4.4,3,Cloth,114.0,Air conditioning,CD player
Audi A1,Compact,16790,VAT deductible,38831,92.0,1,Audi,A1,Brown,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.6,6.170041038508629,4.26714272683179,3,Cloth,123.0,Air conditioning,Radio
Audi A1,Sedans,16780,VAT deductible,18556,66.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1220.0,front,Diesel,7.0,Germany,3.7,4.2,3.4,2,Cloth,97.0,Air conditioning,Bluetooth
Audi A1,Compact,16530,VAT deductible,36625,85.0,1,Audi,A1,White,Metallic,Automatic,1598.0,1180.0,front,Diesel,7.0,Germany,4.0,4.8,3.5,3,Part/Full Leather,106.0,Air conditioning,CD player
Audi A1,Sedans,16500,VAT deductible,25000,92.0,1,Audi,A1,Brown,Metallic,Automatic,1395.0,1660.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,112.0,Air conditioning,Radio
Audi A1,Sedans,16500,VAT deductible,36041,85.0,1,Audi,A1,Black,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,4.0,4.6,3.6,2,Cloth,105.0,Armrest,Bluetooth
Audi A1,Sedans,16500,Price negotiable,36500,85.0,1,Audi,A1,Red,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,3.7,4.3,3.4,3,Cloth,97.0,Air conditioning,Bluetooth
Audi A1,Sedans,16500,VAT deductible,25000,92.0,1,Audi,A1,Brown,Metallic,Automatic,1395.0,1660.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,112.0,Air conditioning,Radio
Audi A1,Sedans,16500,VAT deductible,66000,85.0,1,Audi,A1,Blue,Metallic,Automatic,1598.0,1275.0,front,Diesel,7.0,Germany,3.7,4.3,3.4,3,Cloth,97.0,Air conditioning,Bluetooth
Audi A1,Sedans,16490,VAT deductible,90000,67.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1135.0,front,Diesel,7.0,Germany,3.8,4.86,3.9,3,Cloth,99.0,Air conditioning,Bluetooth
Audi A1,Sedans,16490,VAT deductible,14000,70.0,1,Audi,A1,Red,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,3,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,16490,VAT deductible,16081,70.0,1,Audi,A1,Blue,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.4,5.2,3.9,3,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,16480,VAT deductible,32863,92.0,1,Audi,A1,Brown,Metallic,Automatic,1395.0,1135.0,front,Benzin,6.0,Germany,4.6,5.6374270508084345,4.100973465178125,3,Cloth,104.0,Air conditioning,CD player
Audi A1,Sedans,16480,VAT deductible,54889,70.0,1,Audi,A1,White,Metallic,Automatic,999.0,1135.0,front,Benzin,7.0,Germany,4.6,5.6374270508084345,4.100973465178125,3,Cloth,104.0,Air conditioning,Bluetooth
Audi A1,Sedans,16450,VAT deductible,18392,70.0,1,Audi,A1,White,Metallic,Automatic,999.0,1165.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Cloth,102.0,Air conditioning,CD player
Audi A1,Compact,16480,VAT deductible,40800,92.0,1,Audi,A1,Blue,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,113.0,Air conditioning,Bluetooth
Audi A1,Compact,16480,VAT deductible,60490,66.0,1,Audi,A1,Blue,Metallic,Automatic,1422.0,1195.0,front,Diesel,7.0,Germany,4.1,4.6,3.8,3,Part/Full Leather,109.0,Air conditioning,CD player
Audi A1,Compact,16444,VAT deductible,33142,70.0,2,Audi,A1,White,Metallic,Automatic,999.0,1180.0,front,Benzin,7.0,Germany,4.4,5.4,3.8,3,Part/Full Leather,102.0,Air conditioning,Bluetooth
Audi A1,Compact,16430,VAT deductible,40500,92.0,2,Audi,A1,Black,Metallic,Automatic,1395.0,1155.0,front,Benzin,6.0,Germany,5.1,6.6,4.3,3,Cloth,121.0,Air conditioning,Bluetooth
Audi A1,Sedans,16443,VAT deductible,13819,92.0,1,Audi,A1,Black,Metallic,Automatic,1395.0,1180.0,front,Benzin,7.0,Germany,4.9,6.2,4.2,3,Cloth,112.0,Air conditioning,Bluetooth
Audi A1,Sedans,17300,VAT deductible,18800,66.0,1,Audi,A1,Black,Metallic,Automatic,1422.0,1220.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,3,Cloth,99.0,Armrest,Bluetooth
